id,limma_pvalue,mu_hat,se_hat,residual_dof
R23463,0.25493637308954226,0.10032974137531732,0.08728506151413822,11
R23464,0.06972224591593063,0.18563683993242697,0.1081966080169083,11
R23465,0.7966569805650777,0.022117303904116113,0.08536765670700225,11
R23466,0.3281582129057007,0.07815951201167402,0.07192562731576035,11
R23467,0.535492132436935,-0.04861060391689925,0.06995923192599421,11
R23468,0.3420284943007674,0.07080553944140511,0.06026184671672355,11
R23469,0.1753918942335343,0.11745265176253199,0.0834913970991993,11
R23470,8.832735361658352e-4,-0.32938947965277277,0.0864974899984345,11
R23471,0.8609078944377494,0.014819928563038801,0.08302465500261438,11
R23472,0.6340701822692256,-0.03197585950564181,0.042781116590349985,11
R23473,0.7117857613649152,0.032939032936235846,0.09146972603366081,11
R23474,0.16530809577775663,0.12019377972877146,0.08322930280686915,11
R23475,0.9593444155904418,0.004695838842396067,0.0971446657691381,11
R23476,0.5098474315404019,-0.049387055397024336,0.062166912916790204,11
R23477,0.04841021579322609,-0.1573933113818598,0.06560395480784799,11
R23478,0.43086730784142513,-0.058923766040418546,0.06149276258027782,11
R23479,0.40985250575191845,-0.0698615491341697,0.08212101452055112,11
R23480,0.6468298520947232,0.04524155405614486,0.10840815726478875,11
R23481,0.31949386626160325,-0.08684605968890757,0.0862194271206047,11
R23482,0.9596708317112516,-0.0055025832335335,0.12579005223525072,11
R23483,0.7121196133456091,-0.03334937930630747,0.09371448344775113,11
R23484,0.7734802760865882,0.030089279890641647,0.11851698164366256,11
R23485,0.06377262257174147,-0.1889934048845498,0.10722448036413766,11
R23486,0.0030368586078550496,0.23777616068785362,0.05617475285326901,11
R23487,0.3624063840581464,0.07998287310998854,0.08762145225085377,11
R23488,0.06110594652560847,-0.15623765488048574,0.07389554188161557,11
R23489,0.6703483540229611,0.04572600947293004,0.12310568684579296,11
R23490,0.15267402219895387,0.11981477328143417,0.07750347361519197,11
R23491,0.2570543175821556,-0.11375030486770887,0.1089901184698989,11
R23492,0.13169322819977164,0.13046663273042972,0.08238480601989577,11
R23493,0.4252082254727385,-0.07231353368194571,0.09329424663375063,11
R23494,0.5588607905330577,0.04851360580365276,0.07931883478470263,11
R23495,0.6846935017645482,-0.03833809942658181,0.10092775506716421,11
R23496,0.38760951242551056,-0.06222704176198577,0.054653686284363026,11
R23497,0.9963739665614404,3.965448989194758e-4,0.08819593853397048,11
R23498,0.33871301681997623,-0.0741304829425125,0.06684108764830737,11
R23499,0.9101757186188789,0.007459244420040961,0.040071481289674624,11
R23500,0.7106938810909522,0.026732546424660882,0.056046809141752606,11
R23501,0.6962365746917711,0.031282587660543,0.07391527854301622,11
R23502,0.9692994685166113,-0.003253103458413247,0.08297553584526356,11
R23503,0.48171657771660736,0.06545090057342043,0.0978075356813383,11
R23504,0.6845869298547147,-0.029149419313130694,0.05522712707176198,11
R23505,0.9507755121691395,0.005521620228803309,0.09226364477136216,11
R23506,0.10031215005348872,-0.1449480934018256,0.08463982129475504,11
R23507,0.09378977536344528,0.15799822596689808,0.09540575717972906,11
R23508,0.945322930320327,-0.007810057742094792,0.13404158307507252,11
R23509,0.8142308397560786,-0.01886617312778533,0.07444023786176435,11
R23510,0.06369289062731506,0.14587110278579396,0.06425483869588963,11
R23511,0.2128998692982444,0.1180898207781167,0.09884209652469136,11
R23512,0.21548202977867664,0.10631330011548755,0.08248342263444308,11
R23513,0.8228995904023199,-0.026744407805569612,0.1429336417486981,11
R23514,0.8233930631608712,0.015599560139693814,0.050745461666259845,11
R23515,0.9218147734166108,0.008249682448512421,0.08204319466717416,11
R23516,0.6682318226420412,-0.03220912385867626,0.0631719765960631,11
R23517,0.8422353146461612,-0.02079090205438632,0.11847048570183635,11
R23518,0.7703707770950017,-0.02958748131283756,0.1131526684975526,11
R23519,0.5078192315362848,-0.05823121884410745,0.08860229714430776,11
R23520,0.7540848067462674,0.02255280626044429,0.05594464684672376,11
R23521,0.5474401326942365,-0.05981236898932409,0.10926624223443336,11
R23522,0.3572740447023077,0.07021523512493655,0.06433181604886247,11
R23523,0.6896831181125905,0.03377648042967131,0.08279820252467802,11
R23524,0.01473667131208629,-0.23284433146353803,0.0910966616230843,11
R23525,0.28048890704758817,0.08118085568655609,0.06133043196998578,11
R23526,0.7141269106004277,-0.029955949218560797,0.0772959479746276,11
R23527,0.9705477878983021,-0.00427066083895974,0.13693311466551922,11
R23528,0.5177813631295135,0.04832041458314473,0.061691060322742554,11
R23529,0.9967752115334234,-4.4148591480347297e-4,0.1264777287400665,11
R23530,1.9542364136492275e-4,-0.3394551548853119,0.0667149413516331,11
R23531,0.3303588410949748,-0.0737424307825373,0.06298304993119322,11
R23532,0.8175773796488182,-0.02032157187573863,0.08967505049324362,11
R23533,0.9661164673442417,0.0036345839675603927,0.08497159510485265,11
R23534,0.2413566840319486,0.09713164465013133,0.07711527031286959,11
R23535,0.28511930351795123,0.12255848534626776,0.13279690116680046,11
R23536,0.15322649045918285,-0.11651603129023098,0.07314444570253109,11
R23537,0.7867515428155885,0.028236755286063345,0.11826088543558887,11
R23538,0.5563020389733815,0.050089875002127915,0.08348553306693593,11
R23539,0.41778289357443166,0.065584376790039,0.07458620221221872,11
R23540,0.20367021362708632,-0.11124208290456208,0.08550082404065325,11
R23541,0.5367825911107769,0.04292838410741149,0.04896530092768913,11
R23542,0.24795118852569173,-0.08837644856861858,0.06383194282231586,11
R23543,0.7831218335973765,0.02190118905302915,0.07290769941627152,11
R23544,0.18652355207400867,0.09056842180124824,0.043231553472579454,11
R23545,0.7490724910369169,-0.02866797241351706,0.09240608677425927,11
R23546,0.9666684963472727,0.0025776550708570514,0.023017472209966403,11
R23547,0.1691476406853603,0.11515880056263435,0.07776578364468807,11
R23548,0.2556667813597918,0.07890585169806409,0.04669267917926197,11
R23549,0.24499468978248862,0.11209526219038064,0.10207021114896966,11
R23550,0.8277645829404411,-0.01998062357696419,0.09654593756794326,11
R23551,0.7896543951223955,0.02870119405797853,0.12362096910052044,11
R23552,0.2284540554968418,-0.10961409994276536,0.09228208198100761,11
R23553,0.5885154609712053,0.03842211992256433,0.05311759714885447,11
R23554,0.5806981727451097,0.04936329602646637,0.09153067574736753,11
R23555,0.9243474356667849,-0.009265589501777508,0.10679001514807397,11
R23556,0.8812677770692627,0.013747759452149995,0.0969702253020224,11
R23557,0.5444907889722439,0.0524973017261598,0.08628292756355598,11
R23558,0.02139180982159299,-0.20840285213714174,0.08376646208684327,11
R23559,0.5277998750422689,0.05586117790174949,0.08969731874747948,11
R23560,0.49506534216403186,-0.054745532701811074,0.07352899385865315,11
R23561,0.34543570770808796,-0.08174497692757567,0.08529185311481248,11
R23562,0.5061653291940109,0.06786972475813484,0.11364384338079672,11
R23563,0.8065832719622651,-0.021782871065714356,0.09127634530172231,11
R23564,0.5189330794526759,-0.062207483006434264,0.10400480869092844,11
R23565,0.05466425418372285,0.17240290623468443,0.08545574378679974,11
R23566,0.9136968648404895,0.00907449358794371,0.08140925083299477,11
R23567,0.9523789597869428,0.005752504801662845,0.10462036789599412,11
R23568,0.13560723882105494,0.13298951838980755,0.08726681134075986,11
R23569,0.9218400520919876,0.009085986690797118,0.09800664042035112,11
R23570,0.6858489243003146,0.03775750602177609,0.0990284135899402,11
R23571,0.6697888246329999,-0.03737273505073376,0.0885591926584137,11
R23572,0.668181625996247,0.035374063603617376,0.07869643146780453,11
R23573,0.2203637228681193,-0.16229269305898095,0.1596363493763625,11
R23574,0.04467660191647563,0.1991858470368021,0.1014032455435424,11
R23575,0.19082815751049417,-0.11779489448913492,0.09000454533707065,11
R23576,0.9696774864237006,-0.003977841835027961,0.11886236168642844,11
R23577,0.0985507779026967,-0.14576948803524956,0.08465639359972724,11
R23578,0.48341480846680474,-0.059082142795239975,0.08159091918128546,11
R23579,0.5138498669807096,0.06580471587727658,0.11148317813045801,11
R23580,0.6909935661900122,0.03108867117325724,0.06989743014868147,11
R23581,0.40720359720565524,-0.07512280023472483,0.09310799541893613,11
R23582,0.8763533965211993,0.011405495037359862,0.05923529549282279,11
R23583,0.11368749107372436,-0.14803968336394144,0.09478917626609314,11
R23584,0.8219127346775317,0.018633542717751445,0.07946982339219691,11
R23585,0.07334947619157331,-0.13907744648821563,0.0625759599654728,11
R23586,0.6157670154153961,0.040289961404794,0.07403454239047905,11
R23587,0.3619639757656925,-0.07871821996522366,0.08485228347797003,11
R23588,0.6146724376899106,-0.03786332943573867,0.06316438719287894,11
R23589,0.5357533107000862,0.07641129540535954,0.14833193722998544,11
R23590,0.22070106176544388,-0.09047249773579946,0.057522354553939434,11
R23591,0.10704976948101542,-0.140812796807028,0.08329859980579792,11
R23592,0.5066574359485898,-0.05428287305338668,0.07663423071858498,11
R23593,0.8190008056398325,-0.021730757977642085,0.1021282013689102,11
R23594,0.8804330716863192,0.025703073004446447,0.220969235380919,11
R23595,0.2943764707171487,0.08649165874705562,0.07682092939309139,11
R23596,0.5094170387272194,0.05533509389080992,0.08086071340295414,11
R23597,0.824317285987136,0.017067793440760263,0.06726728803841771,11
R23598,0.36818011378808213,0.07458988690450313,0.07818961928805973,11
R23599,0.42074126274235824,-0.05814346427742049,0.05532894728864723,11
R23600,0.5664399188762375,-0.05745337793382948,0.11069207743217754,11
R23601,0.6314376437541968,-0.040732353650757815,0.08327697487814571,11
R23602,0.8785684393314177,0.013873000975646817,0.09471510209657308,11
R23603,0.08959972793373565,0.14598456299036858,0.08013230362778868,11
R23604,0.006991518430471521,-0.2791858409200934,0.10175585323068138,11
R23605,0.7482990052108758,-0.029307512112760874,0.09552719964491294,11
R23606,0.07390022397374248,-0.14473448900255048,0.06960897874347007,11
R23607,0.8071273866926445,0.027201937711772994,0.1299325938121477,11
R23608,0.4526323827975851,0.07027863849054514,0.09864414386823973,11
R23609,0.12032507467850173,0.12706778231160057,0.0728403128813577,11
R23610,0.4602165278685961,0.06328051079872271,0.08415468081431961,11
R23611,0.04792727777947455,-0.1828264528213769,0.08989650001679163,11
R23612,0.6193851388736914,0.04347502502957281,0.08821549549204959,11
R23613,0.596606523264779,-0.045185208664960626,0.08406205144619462,11
R23614,0.5044907105977,0.05946045075570382,0.09073786731922787,11
R23615,0.7730987257363715,-0.024184603484326772,0.0815612503943144,11
R23616,0.14674026159808087,0.11105356777664561,0.06233326293129923,11
R23617,0.286046600092775,0.07692734244979017,0.054023095855648386,11
R23618,0.7943349045618373,-0.021616610357992755,0.07970880839023393,11
R23619,0.9598678875899009,-0.004464558170726989,0.09093503879310516,11
R23620,0.4086403532120899,-0.06832456781202048,0.07804362210419238,11
R23621,0.16510848260139172,-0.11542378411431549,0.07650910162890642,11
R23622,0.5070224452883103,-0.07068415166173571,0.12109236779098469,11
R23623,0.13309015774854768,0.1730614266461045,0.13123215767272542,11
R23624,0.40897238537581493,-0.10275587581419392,0.1492882959175991,11
R23625,0.5126105150131606,0.06747260153113369,0.11529004802102259,11
R23626,0.8000045987382697,0.017115621059033005,0.044291085250031406,11
R23627,0.32308581633341915,0.08944829211465732,0.09232525580957485,11
R23628,0.5989284059370948,-0.0475866690035439,0.09362772360684998,11
R23629,0.19145379876897162,-0.09029371741697784,0.04491506272694109,11
R23630,0.5897700024534018,0.03858200219905135,0.054464788009583036,11
R23631,0.7476321493751124,-0.024181517157788716,0.06333212295114563,11
R23632,0.6990970942233278,-0.03996308827478298,0.1164417473702162,11
R23633,0.37118791244571636,-0.08962120930486037,0.10973706558368686,11
R23634,0.771278911316194,0.025853952142140757,0.0911669886459113,11
R23635,0.3223772316950688,0.08627300958490998,0.08613392357693021,11
R23636,0.523701097458492,0.07610686494303344,0.1419108262695811,11
R23637,0.06954643461741666,-0.16516214400638132,0.08858841033735784,11
R23638,0.8164175297381959,0.01749920100884681,0.06393536744034371,11
R23639,0.5677338756395219,-0.05007649138550033,0.08827612134067336,11
R23640,0.0018558511282463228,0.31537395061117895,0.09312990453128411,11
R23641,0.9550570249644665,-0.004434067953047863,0.07119218708773799,11
R23642,0.06840482121635735,-0.1582432246339114,0.08084159810274373,11
R23643,0.5814588143339234,0.06015610467918789,0.12565243704612494,11
R23644,0.360442367596826,0.08788392451973798,0.1025496012854155,11
R23645,0.6539570538607229,0.033063224087898885,0.05993622234960338,11
R23646,0.08977527489834801,0.1627155862470725,0.09809717224157734,11
R23647,0.5307157548449657,0.04594101157362996,0.0584238436747803,11
R23648,0.29943405796492106,0.0946299046710351,0.09335228110726337,11
R23649,0.669634694246275,0.03366091090453923,0.07129862666393169,11
R23650,0.1380670822699412,0.11382504422143525,0.0626363129028267,11
R23651,0.7021775726470673,0.03674177079130677,0.1039154172584968,11
R23652,0.7245453127958428,0.02724522411900281,0.06805332705034246,11
R23653,0.9270502818887572,-0.006616161911319151,0.05678540865165158,11
R23654,0.09705572608680953,0.13640362906328354,0.0729769122674027,11
R23655,0.14829042247226618,-0.1379763703519319,0.0988863350255464,11
R23656,0.17414842688652196,-0.14956275625158802,0.12386043735829842,11
R23657,0.22504495074487346,0.09675214855577861,0.07052077436827309,11
R23658,0.04902136803289217,-0.2269198316526397,0.1277561911713453,11
R23659,0.8385474961519146,0.015050327076327802,0.06051536534733802,11
R23660,0.5219596927437609,0.05537173412961356,0.08591501183575877,11
R23661,0.5228484716484282,0.053723464065230445,0.08131559852570523,11
R23662,0.7889340298014531,0.02287121829100021,0.08459879662863186,11
R23663,0.6071544414912249,-0.05053065276224602,0.10750013947820043,11
R23664,0.022486572244426906,0.2179964538223785,0.09269977138967513,11
R23665,0.6596778160445131,0.047445384193391275,0.12360994559176951,11
R23666,0.8859925187715589,-0.012243159634899746,0.08460992669019123,11
R23667,0.047133909185707486,-0.18827844193327514,0.09409754109111222,11
R23668,0.7183980312029253,0.03739544478373328,0.11701437474737507,11
R23669,0.5764719465372405,-0.05005671129348171,0.0919826587203984,11
R23670,0.9987892840849624,-1.2791421333785522e-4,0.08253758990721057,11
R23671,0.6335847672300265,0.04386626362034386,0.09652897309994816,11
R23672,0.5970911484305362,-0.03717088041721622,0.05135345581473997,11
R23673,0.7420781552317403,0.029823721684201217,0.09421947431070996,11
R23674,0.9627539964435878,-0.004230838007498071,0.09438973700412463,11
R23675,0.21918984694142254,-0.10227145402920919,0.07749983638897227,11
R23676,0.8694171161118001,0.012902704175274747,0.07073776280873338,11
R23677,0.31564966834002944,-0.10125519817075591,0.11048440770566939,11
R23678,0.7127640991319433,0.03233656862656984,0.08901862774795868,11
R23679,0.009580025429472372,0.20431395829238289,0.05776750187228281,11
R23680,0.16161589926692643,0.1540039000762239,0.12358014842980589,11
R23681,0.22196762191227415,-0.11731405857874318,0.10115620034318562,11
R23682,0.0011099536147784867,0.3195078080545356,0.08559491172063283,11
R23683,0.27030063147532973,0.0979010788265652,0.08870815203653896,11
R23684,0.2679210642691168,-0.09676411544326091,0.08595025271377107,11
R23685,0.4852103235126063,-0.055415518137212835,0.07174566678105652,11
R23686,0.04264337893398779,-0.16475861997934865,0.06834564582433206,11
R23687,0.9859903365641176,-0.0017796811976683372,0.1133044198243387,11
R23688,0.8200709067189966,-0.019004873744530488,0.08098624100298088,11
R23689,0.04659679186189512,0.1577019727710277,0.0644261001820715,11
R23690,0.5222774346621948,0.05481072684140975,0.08437165718158493,11
R23691,0.8222483884189405,-0.01892139307912602,0.08229673145100594,11
R23692,0.2627130151073877,0.13628225733173818,0.1436464713365209,11
R23693,0.4192216727297038,0.06290318456902519,0.06819924704629289,11
R23694,0.36682365264425443,-0.07640109717476881,0.08164909109608864,11
R23695,0.12618451480968404,-0.139907119338104,0.09135950585102308,11
R23696,0.9100652190824928,0.016685060751767185,0.18654958988953205,11
R23697,0.4290961656966006,-0.07846299740057334,0.10839591916906981,11
R23698,0.13774283661925465,-0.11490424707944324,0.06408703235052819,11
R23699,0.3810299321547317,0.08451922437928443,0.10336063471372536,11
R23700,0.057322891513118715,0.15089368463171737,0.06542339044776299,11
R23701,0.7361365412178005,-0.027691348199262583,0.07813885433600115,11
R23702,0.962111505006298,-0.0046374023627421546,0.10688452382750785,11
R23703,0.14955085832290077,-0.10935773392137299,0.060950767997247676,11
R23704,0.08601638222032973,0.1479831030629476,0.08037821311192783,11
R23705,0.6200611630447681,-0.04775845464766177,0.10414770515811839,11
R23706,0.9671607687607858,-0.0037331182743076076,0.09453063681879414,11
R23707,0.9948028530401458,-5.028071854762165e-4,0.0680337615490835,11
R23708,0.695857656052683,0.037995254050932334,0.10583916770391374,11
R23709,0.21437295896348044,-0.1193599960468028,0.10118772786618037,11
R23710,0.5911926089678997,0.04077758524493528,0.06467565918739736,11
R23711,0.7167059514745651,-0.024727719641714406,0.04581173390640489,11
R23712,0.20106146064760952,0.11902991544700289,0.09565935003577691,11
R23713,0.9379624917661098,0.00787123992828276,0.1129187087034975,11
R23714,0.7019458810406434,-0.03516753927390567,0.09645632317828835,11
R23715,0.009126501070778595,-0.3964309378764622,0.17480574682645525,11
R23716,0.9093924461021672,0.009530794367567772,0.0814377299520727,11
R23717,0.6869756443612907,0.03334714671643047,0.07919366095948183,11
R23718,0.19009645944716708,-0.3784942577966292,0.3816980589187475,11
R23719,0.03679520113328243,-0.17249426102233018,0.07054382305459557,11
R23720,0.6815591036281956,-0.0412434021730929,0.11152624740163754,11
R23721,1.7034193579643499e-4,-0.31813093072694043,0.05336685769870603,11
R23722,0.587358756290644,0.045190018431267784,0.07996033196766175,11
R23723,0.2341991667117252,-0.09743471050653045,0.07503679190008372,11
R23724,0.8402776719803491,-0.017950315429429216,0.09149450925785599,11
R23725,0.7171908071778194,-0.030450463484945414,0.081832851908563,11
R23726,0.33303850468895424,0.08138140273964814,0.08026247099788605,11
R23727,0.6519745366464895,-0.033495709708009615,0.0611108738383677,11
R23728,0.24115496932555178,-0.10854110077000534,0.09529550090684889,11
R23729,0.15629692711352075,0.13072982072721653,0.09333472834897522,11
R23730,0.934834010772653,-0.005905513644749325,0.05669903150223794,11
R23731,0.6456848586170059,-0.042709673021693866,0.0981276514873292,11
R23732,0.3268168877300339,-0.07438572514432343,0.06318561956458889,11
R23733,0.3479714899372861,-0.09318464076621819,0.10797890255026756,11
R23734,0.653922628056268,0.039767657388302055,0.09050767647164136,11
R23735,0.2635775871368456,-0.10918168553928796,0.10442923933093025,11
R23736,0.44460363774858713,0.059039989354756336,0.06695852337209633,11
R23737,0.9639378793029924,0.003662917509275611,0.0760207845055804,11
R23738,0.22364164690664606,0.10710400930472345,0.08670532669388295,11
R23739,0.3337177162012871,-0.1118191784886178,0.1348808721271671,11
R23740,0.7003465824415658,0.03251643846137325,0.08262304809407818,11
R23741,0.3747789563424647,-0.08476735056355794,0.10161046843890313,11
R23742,0.6951567902662383,0.03292244275245616,0.08168632299683438,11
R23743,0.47245076443100054,0.06205547480201516,0.08550652618885111,11
R23744,0.2233934625828564,-0.12038100782626492,0.10603957320220465,11
R23745,0.5192708200226952,-0.06704299067794402,0.11696684127459907,11
R23746,0.6870216906270006,-0.03284866069363173,0.07674835184317577,11
R23747,0.5040213630620255,0.062137410901636526,0.0978419429801586,11
R23748,0.2579949468643221,-0.09679241708144784,0.0824866698878408,11
R23749,0.12153865666858152,0.11186092208885974,0.05163380509148647,11
R23750,0.44126755195012735,0.0701309401420948,0.09408504641052969,11
R23751,0.528106440089059,-0.04940575667107608,0.06963669744376605,11
R23752,0.08218504994875517,0.14187792641673427,0.07126992396272906,11
R23753,0.5085132964624748,-0.05223834389145939,0.0710360574159714,11
R23754,0.06352641135220956,-0.1726829977291499,0.09197415129156801,11
R23755,0.2939992319754096,0.09733575935368091,0.09610885781488246,11
R23756,0.41272495059380765,-0.07423237226179503,0.09311803645983859,11
R23757,0.36694377930459565,0.0696156665340266,0.0663434747541254,11
R23758,0.32940062895615185,0.08526842405640049,0.08664928654102912,11
R23759,0.4591427454287186,-0.05961371158562679,0.07396340147198735,11
R23760,0.1370797196876397,-0.1289949648423871,0.08291499027844297,11
R23761,0.9079558653170201,0.008429305703104878,0.05832029562958685,11
R23762,0.5462310480949804,0.04887353169895106,0.07526946775180782,11
R23763,0.6248309832917036,-0.048548798103613254,0.10926981692188478,11
R23764,0.4243382286776253,0.06891838846744694,0.08507039398491716,11
R23765,0.6341589869238917,0.03471503436613414,0.05797984896369695,11
R23766,0.4958420068795445,-0.04869862201382564,0.05396610701964884,11
R23767,0.6184612569015959,0.039369589079431305,0.07149175888292635,11
R23768,0.9038737137939097,0.01208111747606044,0.11102486502167372,11
R23769,0.3060315222392444,-0.11685164922555868,0.13220418967999667,11
R23770,0.8827523388948086,0.014260428484782565,0.1052279360223379,11
R23771,0.48931235926793637,0.06359893358058386,0.09596427757208009,11
R23772,0.6708824032295182,-0.03223835742285408,0.06477150095856493,11
R23773,0.9533501958715925,0.00497185201529928,0.08386828744698446,11
R23774,0.6473923775943613,-0.03869409672496073,0.08271197411195975,11
R23775,0.7866437550227217,0.023721548024381322,0.08877224802311155,11
R23776,0.2985680541801209,-0.08031855726853203,0.06603568095414335,11
R23777,0.9964062141126336,-3.541662395742863e-4,0.07110040255844809,11
R23778,0.1555572665582892,0.1268056315876506,0.08800591101035457,11
R23779,0.4528976853342942,-0.06166750792893594,0.07722239727493538,11
R23780,0.93550121309977885,0.005855709501437532,0.05702195648482593,11
R23781,0.4076608903970277,0.061454247190216256,0.0600140319995521,11
R23782,0.6919381850751473,0.032664432805910235,0.07857675163454826,11
R23783,0.3172221059206595,0.08787220338382234,0.08735844306778343,11
R23784,0.16954013137549187,0.10757313471042318,0.06665887007878381,11
R23785,0.6280057844355915,-0.04405790365011159,0.09452942706864605,11
R23786,0.9193312177894899,0.0076823273229269734,0.06508842259721696,11
R23787,0.7214534428151604,0.03466379462609119,0.10595043319599305,11
R23788,0.16826163291329396,0.1659211628592179,0.1402150106156877,11
R23789,0.37535034525399436,-0.07461394176033632,0.08074728642195579,11
R23790,0.38168143082419936,0.0820796830762952,0.09868901808546827,11
R23791,0.33311126479430253,-0.06880858844711377,0.051909743422394884,11
R23792,0.7050177117326737,0.06522421157126108,0.22269685140146067,11
R23793,0.0034296080667096172,0.28912146882801765,0.09131930005724052,11
R23794,0.2555638889755052,-0.08563731219764217,0.06129737194764714,11
R23795,0.6128632976033422,0.038975435432735205,0.0671697269638107,11
R23796,0.09490001943228636,-0.1358910523470582,0.07121111446856705,11
R23797,0.7516344240497543,-0.02681218381405451,0.08315826385841507,11
R23798,0.9433080431569378,-0.006479159290040363,0.09531544146996394,11
R23799,0.2189060562420686,-0.08983405139860105,0.055574456662465584,11
R23800,0.3780558557463938,-0.07051704558774172,0.07241734966329572,11
R23801,0.006311527095092941,0.2539894304810259,0.08367124256540523,11
R23802,0.6846608881369257,0.04796508602237894,0.14047261604964711,11
R23803,0.7006609697657173,-0.03119593958548177,0.07600615986981156,11
R23804,0.7873633908211626,-0.024655692872857463,0.09571899820881113,11
R23805,0.3757248992984622,-0.06310853723605378,0.05262355218354556,11
R23806,0.6114521925222122,0.044471050828238046,0.08822576027847207,11
R23807,0.1779848497768507,0.14881990787943003,0.12462491113383917,11
R23808,0.7674501964384848,0.021564103974464364,0.058204837646878234,11
R23809,0.6970027161321484,-0.03270428415155502,0.081648149983105,11
R23810,0.8510333205076422,-0.012191192171028351,0.03607867141238842,11
R23811,0.9312488453928245,0.00773239731187243,0.09259326485727196,11
R23812,0.8013575731620679,-0.02423276006503974,0.1044882041662642,11
R23813,0.7894434452026685,-0.024156016821838038,0.09399872180366795,11
R23814,0.4529264551062784,-0.07306825245132587,0.1052869369899058,11
R23815,0.6687263306530833,-0.03773690860646927,0.08958966513412182,11
R23816,0.5864488384517152,0.04421112644266787,0.07596531107930735,11
R23817,0.39451887322815415,-0.08943664619624676,0.11801161022010179,11
R23818,0.35151612689393497,-0.07583144322241109,0.07508928002765909,11
R23819,0.19049489648218357,-0.11466482321062473,0.08545250848838255,11
R23820,0.15783909260982518,-0.11459834778710058,0.0723373131092507,11
R23821,0.535574963360659,-0.059513536922352464,0.10339962938491426,11
R23822,0.8523113490065417,-0.015667024448751638,0.08219087774302351,11
R23823,0.9596201293520371,0.003975356157561287,0.07085606744091028,11
R23824,0.14597818249295008,-0.11430327831689838,0.06685978450968398,11
R23825,0.3202418742578107,-0.08990577142703923,0.09217443135842171,11
R23826,0.11933643498571399,-0.11507549503811064,0.05557746230929823,11
R23827,0.6419589666176944,-0.039963116771469284,0.08529569168510953,11
R23828,0.028041084150704585,-0.17153222000248297,0.06009919090546642,11
R23829,0.11117977445879647,0.13135456681569463,0.07392193349997936,11
R23830,0.006368748198839674,-0.23919880815630953,0.07403959385834334,11
R23831,0.23344151262799442,-0.11149747342420244,0.09693419283914,11
R23832,0.684772623890122,-0.03229476399764781,0.07270021713092596,11
R23833,0.715287069292027,0.0315629822413752,0.08656215208311242,11
R23834,0.7508682141233275,-0.028046455691504525,0.09002142642420098,11
R23835,0.2981618604619994,0.08368818267312822,0.0727222243645687,11
R23836,0.9533121936442216,-0.004127507319031573,0.05240441995258385,11
R23837,0.5169655733239525,0.053780633363858646,0.0791572371880874,11
R23838,0.7323689620142999,0.024210617712751493,0.05292164808652774,11
R23839,0.4279099461423401,0.08752031475106169,0.12703673102522112,11
R23840,0.35176952291009955,-0.08664165922761108,0.09709705951614025,11
R23841,0.5588823886008365,0.06098461809831846,0.11763594426191168,11
R23842,0.2533503752678194,-0.12185910888895761,0.11951401970752495,11
R23843,0.9733324828981318,0.0030757906369088734,0.0969517993885932,11
R23844,0.2574964120650039,-0.10129543064375811,0.08977157057643373,11
R23845,0.8453682946259156,0.018946499088210136,0.10598502278993359,11
R23846,0.18072576274190016,-0.09189399651515019,0.04337775623161435,11
R23847,0.8526478784541465,0.01274532004128577,0.04735098071465107,11
R23848,0.14687482387714887,0.15273607430793065,0.11553046066286864,11
R23849,0.7841310806861554,0.029405117543519897,0.12319845448958135,11
R23850,0.6058060353226411,-0.04056435988994652,0.07051549311414844,11
R23851,0.8093618980449375,0.017864754422201225,0.06090977192451706,11
R23852,0.05718022824834271,0.1523983284282943,0.06698164957602903,11
R23853,0.25767685459414835,-0.09802932888216627,0.0844547512264166,11
R23854,0.8779856786969109,-0.011859847656726737,0.06811436035115152,11
R23855,0.3913554097843984,-0.06721153997539392,0.0691840297836095,11
R23856,0.8817824424807872,-0.016049983725786726,0.12428021470017712,11
R23857,0.95973715839061,-0.005422991855489099,0.12348355402981613,11
R23858,0.8347712424487316,0.01851573116731472,0.09093511148496394,11
R23859,0.5797997853190681,-0.04576842529822853,0.07872906381738759,11
R23860,0.5982583315674851,-0.04812468158963781,0.09518309658223521,11
R23861,0.8469194267568672,-0.014642302764302713,0.06501616497690849,11
R23862,0.4921875541209233,-0.060270373289684126,0.08820045727330003,11
R23863,0.15258761081538563,-0.1347427030982772,0.0967797738142997,11
R23864,0.5703912759527214,-0.05112409965786246,0.09282737298850809,11
R23865,0.7602791010351515,-0.02480497388046849,0.07641330774557982,11
R23866,0.7274634842428969,0.037657713944423056,0.12428077711148922,11
R23867,0.5724924265161961,-0.046880117938520566,0.0795000186043177,11
R23868,0.33545673819388666,-0.10409629364547886,0.12260061731410903,11
R23869,0.6662300587808533,-0.03863046819537962,0.09212341424257038,11
R23870,0.4446655030688226,-0.058098444384913656,0.06428226791328708,11
R23871,0.3566344311394889,0.07413548988652009,0.07315185129090006,11
R23872,0.8257582991729964,-0.01848350657517754,0.08178638461236626,11
R23873,0.6231874720437212,-0.0436356911332223,0.09062523520481577,11
R23874,0.2971055156767395,0.07807989282146195,0.06072308783255728,11
R23875,0.34923187255913646,0.09843007527469554,0.11787978007662325,11
R23876,0.7712824133066367,-0.02062647744378315,0.053392899915060514,11
R23877,0.2950969465985839,-0.08375341214745012,0.07177562885237743,11
R23878,0.6266771282527214,0.041255136891956784,0.0830796154200249,11
